id,rmp_id,university_id,university_name,name,url,reviews,would_take_again,level_of_difficulty,average_rating,average_sentiment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,1477262,27,Rochester Institute of Technology,"Hems, Lorraine",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1477262&showMyProfs=true,10,100,1.8,4.8,0.40308581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,1064171,28,University of Tennessee,"Chen, Rachel",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1064171&showMyProfs=true,14,100,3.7,4.8,0.44067655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,1757950,35,University of Nebraska--Lincoln,"Jha, Dipra",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1757950&showMyProfs=true,274,100,1.8,4.8,0.65427912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,1875907,36,George Mason University,"Feil, Barry",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1875907&showMyProfs=true,11,100,1.6,4.8,0.44630773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,783966,38,University of Alabama,"Boyle, Kimberly",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=783966&showMyProfs=true,27,100,1.7,4.8,0.79625245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,1989063,41,University of Central Florida,"Plumer, Jill",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1989063&showMyProfs=true,16,100,3.1,4.8,0.33187774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,1807445,41,University of Central Florida,"Ingram, William",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1807445&showMyProfs=true,13,100,1.2,4.8,0.69701064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,2006283,41,University of Central Florida,"Raymond, A'rion",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2006283&showMyProfs=true,13,100,2.3,4.8,0.4791941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,1345158,41,University of Central Florida,"Hecht, Christopher",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1345158&showMyProfs=true,8,100,1.5,4.8,0.51733442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,1880524,41,University of Central Florida,"Riggleman, John",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1880524&showMyProfs=true,6,100,1.5,4.8,0.46531875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,2114184,41,University of Central Florida,"Sonmez, Sevil",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2114184&showMyProfs=true,6,100,2.3,4.8,0.59458758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,569857,43,Kansas State University,"Roberts, Kevin",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=569857&showMyProfs=true,13,100,3.3,4.8,0.40625379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,649928,44,St. John's University (NY),"Merenda, April",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=649928&showMyProfs=true,15,100,1.7,4.8,0.58097809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,2447624,45,University of Hawaii--Manoa,"Lesar, Laura",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2447624&showMyProfs=true,6,100,2.5,4.8,0.63253656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,1851907,47,University of Houston,"Defranco, Agnes",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1851907&showMyProfs=true,22,100,3,4.8,0.38680839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,2521211,47,University of Houston,"Acosta, Karla",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2521211&showMyProfs=true,6,100,3.7,4.8,0.44687928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,974640,48,Florida International University,"Gomez, Dale",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=974640&showMyProfs=true,70,100,1.5,4.8,0.56217779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,1019367,48,Florida International University,"Thomas, John H",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1019367&showMyProfs=true,42,100,1.9,4.8,0.46123128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,2026732,48,Florida International University,"Durrani, Amir",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2026732&showMyProfs=true,6,100,2,4.8,0.42161906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,1607214,48,Florida International University,"Gump, Berry",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1607214&showMyProfs=true,5,100,1.8,4.8,0.26203006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,173686,50,Indiana University-Purdue University--Indianapolis,"Avgoustis, Sotiris",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=173686&showMyProfs=true,18,100,4.7,4.8,0.40976827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,693277,53,East Carolina University,"Edgell, David",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=693277&showMyProfs=true,11,100,1.5,4.8,0.50711134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,1385226,58,New Mexico State University,"Albin, Elizabeth",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1385226&showMyProfs=true,6,100,2.5,4.8,0.65455061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,105213,67,Indiana University of Pennsylvania,"Shiring, Stephen",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=105213&showMyProfs=true,37,100,2.2,4.8,0.53329444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,1874179,72,James Madison University,"Lind, Theresa",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1874179&showMyProfs=true,31,100,3.6,4.8,0.61156626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,890200,72,James Madison University,"O'Fallon, Michael",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=890200&showMyProfs=true,21,100,2.8,4.8,0.58459493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,1255130,82,SUNY Morrisville,"Felton, John",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1255130&showMyProfs=true,9,100,2.8,4.8,0.70773076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,1852067,84,Saint Leo University,"Marian, Peter",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1852067&showMyProfs=true,6,100,1.7,4.8,0.41065984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,1554971,86,Grand Valley State University,"Lipford, John",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1554971&showMyProfs=true,204,100,3,4.8,0.5509973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,322489,86,Grand Valley State University,"Zuber, Duane",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=322489&showMyProfs=true,100,100,3.1,4.8,0.46069684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,1918618,86,Grand Valley State University,"Tuma, Lorie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1918618&showMyProfs=true,56,100,2,4.8,0.6344807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,2182893,91,Stockton University,"Pandit, Rummy",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2182893&showMyProfs=true,5,100,1.8,4.8,0.69755602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,966495,94,CUNY--New York City College of Technology,"Walljasper, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=966495&showMyProfs=true,17,100,2.5,4.8,0.70553369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,2447703,94,CUNY--New York City College of Technology,"Lifrieri-Lowry, Susan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2447703&showMyProfs=true,10,100,2.1,4.8,0.59316746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,681702,100,Lynn University,"Schapiro, David",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=681702&showMyProfs=true,7,100,3.9,4.8,0.46765578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,1124158,109,University of Wisconsin--Stout,"Harris, Ed",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1124158&showMyProfs=true,8,100,1.1,4.8,0.64667731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,394279,112,Northern Michigan University,"Kibit, Chris",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=394279&showMyProfs=true,13,100,3.2,4.8,0.42824893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,722203,122,Johnson &amp; Wales University,"Perakslis, Christine",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=722203&showMyProfs=true,39,100,2.9,4.8,0.60587219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2099563,122,Johnson &amp; Wales University,"Lavin, Bryan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2099563&showMyProfs=true,17,100,2.4,4.8,0.61875634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,1840184,122,Johnson &amp; Wales University,"Murad, Mitchell",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1840184&showMyProfs=true,6,100,2.7,4.8,0.37000493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,2065545,133,Colorado Mesa University,"Kelly, George",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2065545&showMyProfs=true,10,100,2.3,4.8,0.69415904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,1719058,136,Ferris State University,"Salem, Jack",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1719058&showMyProfs=true,17,100,1.6,4.8,0.54139635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,1936877,136,Ferris State University,"Kiio, Karyn",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1936877&showMyProfs=true,15,100,3.4,4.8,0.20147771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,2067355,143,Morgan State University,"Kim, Seontaik",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2067355&showMyProfs=true,20,100,2.6,4.8,0.67162523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,1857480,143,Morgan State University,"Rigg, Juliane",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1857480&showMyProfs=true,5,100,1.8,4.8,0.63267491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,1850997,149,University of Louisiana at Lafayette,"Dubois, Becky",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1850997&showMyProfs=true,16,100,2.8,4.8,0.44230091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1032599,7,Cornell University,"Wellman, Jay",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1032599&showMyProfs=true,10,,2.8,4.8,0.44557776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,116848,15,Syracuse University,"Barr, Tim",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=116848&showMyProfs=true,15,,2.4,4.8,0.47054094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2138,24,University of Delaware,"Sestak, Paul",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2138&showMyProfs=true,47,,1.7,4.8,0.57291157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,178629,41,University of Central Florida,"Muller, Christopher",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=178629&showMyProfs=true,24,,1.5,4.8,0.62624182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,766729,41,University of Central Florida,"Scantlebury, Michael",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=766729&showMyProfs=true,15,,1.8,4.8,0.65324596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,1069763,41,University of Central Florida,"Jackson, Leonard",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1069763&showMyProfs=true,7,,1.9,4.8,0.52368254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,1355496,44,St. John's University (NY),"Wharton, Bruce",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1355496&showMyProfs=true,6,,2.8,4.8,0.35450083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,629505,50,Indiana University-Purdue University--Indianapolis,"Benko, Susan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=629505&showMyProfs=true,13,,1.2,4.8,0.74312621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,141202,61,Bowling Green State University,"Lengfelder, Julie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=141202&showMyProfs=true,11,,1.7,4.8,0.71115744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,224530,64,University of Nevada--Las Vegas,"Mayer, Karl",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=224530&showMyProfs=true,60,,1.7,4.8,0.5776233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,1689684,64,University of Nevada--Las Vegas,"Jiang, Lan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1689684&showMyProfs=true,22,,1.9,4.8,0.57316327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,1756522,64,University of Nevada--Las Vegas,"Malek, Kristin",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1756522&showMyProfs=true,13,,3.3,4.8,0.34587301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,1669441,89,Fisher College,"Metzger, Richard",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1669441&showMyProfs=true,7,,2.4,4.8,0.67379047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,622800,94,CUNY--New York City College of Technology,"Eylinkrig, L",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=622800&showMyProfs=true,49,,1.9,4.8,0.56568494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,792481,94,CUNY--New York City College of Technology,"Merrill, Halton",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=792481&showMyProfs=true,18,,1.4,4.8,0.62046933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,825411,112,Northern Michigan University,"Pearce, Deb",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=825411&showMyProfs=true,5,,2.2,4.8,0.72666168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,615412,16,Pennsylvania State University--University Park,"Verbeeten, Marja",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=615412&showMyProfs=true,13,50,3,4.7,0.55139998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,694304,76,California State Polytechnic University--Pomona,"Merritt, Edward",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=694304&showMyProfs=true,10,50,2.7,4.7,0.35718482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,551480,122,Johnson &amp; Wales University,"De Sessa, Christopher",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=551480&showMyProfs=true,31,67,1.7,4.7,0.60077362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,2011778,48,Florida International University,"Bergquist, Brian",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2011778&showMyProfs=true,9,84,1.6,4.7,0.53060067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,1350912,69,Northern Arizona University,"King, Kathleen",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1350912&showMyProfs=true,40,93,1.5,4.7,0.66198757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,1368351,94,CUNY--New York City College of Technology,"O'Halloran, Patrick",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1368351&showMyProfs=true,87,95,1.6,4.7,0.44393533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,1230349,48,Florida International University,"Buschman, John",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1230349&showMyProfs=true,232,97,2.8,4.7,0.57879625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,2043606,41,University of Central Florida,"Deel, Gary",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2043606&showMyProfs=true,197,98,2.6,4.7,0.56634958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1698563,7,Cornell University,"Tarallo, Neil",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1698563&showMyProfs=true,6,100,3.2,4.7,0.32516245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2360076,23,Auburn University,"Sozen, Erol",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2360076&showMyProfs=true,22,100,2.6,4.7,0.49274393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,659767,23,Auburn University,"Martin, David",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=659767&showMyProfs=true,8,100,3,4.7,0.69332473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2125598,28,University of Tennessee,"Childs, Michelle",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2125598&showMyProfs=true,6,100,1.9,4.7,0.73277892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,1698532,32,University of Missouri,"Alexander, Amanda",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1698532&showMyProfs=true,9,100,1.4,4.7,0.52852188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,1108815,33,Drexel University,"Trout, Rosemary",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1108815&showMyProfs=true,13,100,2.9,4.7,0.54162082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2015174,36,George Mason University,"Jin, Naehyun",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2015174&showMyProfs=true,10,100,1.9,4.7,0.6094981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,322242,37,San Diego State University,"Corr, Micheal",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=322242&showMyProfs=true,13,100,1.9,4.7,0.56867183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,289012,41,University of Central Florida,"Smith, Scott",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=289012&showMyProfs=true,112,100,1.4,4.7,0.52263684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,26813,41,University of Central Florida,"Ricci, Peter",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=26813&showMyProfs=true,47,100,2.2,4.7,0.51382075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,100021,41,University of Central Florida,"Fjelstul, Jill",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=100021&showMyProfs=true,32,100,1.2,4.7,0.52620477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,762208,41,University of Central Florida,"Hahm, Jeeyon",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=762208&showMyProfs=true,18,100,1.4,4.7,0.45347585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,1952116,45,University of Hawaii--Manoa,"Jordan, Evan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1952116&showMyProfs=true,7,100,2.4,4.7,0.5676949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,2000300,48,Florida International University,"Garcia, Alan",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2000300&showMyProfs=true,7,100,1.3,4.7,0.40923308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,473597,52,Widener University,"Lolli, Jeff",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=473597&showMyProfs=true,17,100,2.2,4.7,0.40512333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,85467,53,East Carolina University,"Lukhard, Kim",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=85467&showMyProfs=true,47,100,1.6,4.7,0.49796229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,2274868,53,East Carolina University,"Hamilton, Theresa",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2274868&showMyProfs=true,14,100,1.7,4.7,0.54724448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,411747,58,New Mexico State University,"Bloomquist, Priscilla",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=411747&showMyProfs=true,22,100,2.9,4.7,0.51688724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,538503,64,University of Nevada--Las Vegas,"Eade, Vincent",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=538503&showMyProfs=true,57,100,1.9,4.7,0.51103292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,1906833,64,University of Nevada--Las Vegas,"Deel, Gary",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1906833&showMyProfs=true,23,100,2,4.7,0.48888892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,1962155,64,University of Nevada--Las Vegas,"Dear, Christopher",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1962155&showMyProfs=true,7,100,1.7,4.7,0.5616123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,2137462,64,University of Nevada--Las Vegas,"Wolff, Kennon",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2137462&showMyProfs=true,6,100,3.3,4.7,0.48973458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,1955109,65,University of North Carolina--Greensboro,"Gallaway, Suzanne",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1955109&showMyProfs=true,13,100,2.1,4.7,0.63040708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,1517181,72,James Madison University,"Pippert, Taricia (tassie)",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1517181&showMyProfs=true,27,100,2.1,4.7,0.60978092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,2133112,86,Grand Valley State University,"Remes, Nick",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2133112&showMyProfs=true,5,100,2.2,4.7,0.52066324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,2072384,94,CUNY--New York City College of Technology,"Minolfo, Robert",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2072384&showMyProfs=true,16,100,1.5,4.7,0.57515416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,2146627,94,CUNY--New York City College of Technology,"Dias, Lydia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2146627&showMyProfs=true,16,100,2.3,4.7,0.53155181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,1827641,94,CUNY--New York City College of Technology,"Cantagallo, Alejandro",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1827641&showMyProfs=true,10,100,2.9,4.7,0.43394902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,2064409,94,CUNY--New York City College of Technology,"Pericles, Thalia",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2064409&showMyProfs=true,10,100,2.5,4.7,0.74600398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,2041433,109,University of Wisconsin--Stout,"Giguere, Matthew",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2041433&showMyProfs=true,12,100,3.6,4.7,0.38357781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,843992,122,Johnson &amp; Wales University,"Silva, Karen",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=843992&showMyProfs=true,5,100,4.2,4.7,0.2911793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,316737,7,Cornell University,"Tracey, Bruce",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=316737&showMyProfs=true,10,,2.1,4.7,0.54818161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1483891,9,Boston University,"McCue, Mark",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1483891&showMyProfs=true,5,,1.2,4.7,0.62346987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1252886,16,Pennsylvania State University--University Park,"Orabona, Robb",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1252886&showMyProfs=true,6,,3.2,4.7,0.36693333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,978872,38,University of Alabama,"Leavelle, Lori",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=978872&showMyProfs=true,18,,1.1,4.7,0.58637163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,1742085,38,University of Alabama,"Tuma, Lorie",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1742085&showMyProfs=true,16,,2.7,4.7,0.70392295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,1607478,41,University of Central Florida,"Olson, Eric",https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1607478&showMyProfs=true,15,,1.8,4.7,0.42923806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
